country_code,region_code,country,region,year,min_percent_canopy_density,loss_ha,loss_percent,extent_ha,extent_percent,gain_ha,gain_percent
PER,22,Peru,San Martín,2005,30,37553,0.818547613650234,4550207,90.5742925225465,1661.41666666667,0.0362141146587151
PER,22,Peru,San Martín,2006,30,16919,0.371829237658858,4533288,90.237510821145,1661.41666666667,0.0365129908741881
PER,22,Peru,San Martín,2007,30,38897,0.858030639129921,4494391,89.4632453303114,1661.41666666667,0.036649263551459
PER,22,Peru,San Martín,2008,30,19637,0.436922377247551,4474754,89.0723603920514,1661.41666666667,0.0369664469928555
PER,22,Peru,San Martín,2009,30,44962,1.00479266569738,4429792,88.1773678476685,1661.41666666667,0.0371286704624805
PER,22,Peru,San Martín,2010,30,34791,0.785386763080524,4395001,87.4848344725601,1661.41666666667,0.0375055232089151
PER,22,Peru,San Martín,2011,30,23246,0.528919106047985,4371755,87.0221104681403,1661.41666666667,0.0378024183991464
PER,22,Peru,San Martín,2012,30,59456,1.36000301938238,4312299,85.8386071382433,1661.41666666667,0.0380034257790445
PER,23,Peru,Tacna,2000,30,0,0,153,0.00956757679543708,0,0
PER,23,Peru,Tacna,2001,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2002,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2003,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2004,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2005,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2006,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2007,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2008,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2009,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2010,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2011,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,23,Peru,Tacna,2012,30,0,0,153,0.00956757679543708,0.166666666666667,0.108932461873638
PER,24,Peru,Tumbes,2000,30,0,0,132015,28.5525501883822,0,0
PER,24,Peru,Tumbes,2001,30,24,0.0181797523008749,131991,28.5473594054823,43.0833333333333,0.0326351803456678
PER,24,Peru,Tumbes,2002,30,11,0.00833390155389383,131980,28.5449802966532,43.0833333333333,0.0326411144194175
PER,24,Peru,Tumbes,2003,30,30,0.022730716775269,131950,28.5384918180285,43.0833333333333,0.0326438349244835
PER,24,Peru,Tumbes,2004,30,41,0.0310723758999621,131909,28.5296242305746,43.0833333333333,0.0326512567891878
PER,24,Peru,Tumbes,2005,30,77,0.0583735757226573,131832,28.512970468771,43.0833333333333,0.0326614054638678
PER,24,Peru,Tumbes,2006,30,42,0.031858729291826,131790,28.5038865986962,43.0833333333333,0.0326804822299088
PER,24,Peru,Tumbes,2008,30,67,0.0508704928363716,131640,28.4714442055723,43.0833333333333,0.0327114985029902
PER,24,Peru,Tumbes,2009,30,16,0.0121543603767852,131624,28.4679836836391,43.0833333333333,0.0327281474729059
PER,24,Peru,Tumbes,2010,30,56,0.0425454324439312,131568,28.4558718568728,43.0833333333333,0.0327321258534411
PER,24,Peru,Tumbes,2011,30,35,0.0266022133041469,131533,28.4483019651439,43.0833333333333,0.0327460578053427
PER,24,Peru,Tumbes,2012,30,146,0.11099876076726,131387,28.4167247025033,43.0833333333333,0.0327547712994711
PER,25,Peru,Ucayali,2001,30,13198,0.127977094058898,10299585,98.4299315502144,3144.33333333333,0.0304896683400914
PER,25,Peru,Ucayali,2002,30,12717,0.12347099421967,10286868,98.3083991351196,3144.33333333333,0.0305287381320056
PER,25,Peru,Ucayali,2003,30,13192,0.128241171170856,10273676,98.1823272927094,3144.33333333333,0.0305664788673611
PER,25,Peru,Ucayali,2004,30,12736,0.123967312186991,10260940,98.060613300522,3144.33333333333,0.0306057280114083
PER,25,Peru,Ucayali,2005,30,29441,0.286923030443605,10231499,97.7792548171686,3144.33333333333,0.0306437162027391
PER,25,Peru,Ucayali,2007,30,11659,0.114126075101594,10204236,97.5187108026424,3144.33333333333,0.0307788337031003
PER,25,Peru,Ucayali,2008,30,22848,0.223907012734711,10181388,97.3003595704268,3144.33333333333,0.0308140005124669
PER,25,Peru,Ucayali,2009,30,33561,0.329630891190867,10147827,96.9796275280429,3144.33333333333,0.0308831500511849
PER,25,Peru,Ucayali,2010,30,20404,0.20106767685338,10127423,96.7846328439512,3144.33333333333,0.0309852871292872
PER,25,Peru,Ucayali,2011,30,24457,0.241492825963722,10102966,96.5509048989977,3144.33333333333,0.0310477140466369
PER,25,Peru,Ucayali,2012,30,37786,0.374008979145332,10065180,96.1897958452294,3144.33333333333,0.0311228735535023
PER,1,Peru,Amazonas,2000,50,0,0,3382293,86.0239691561352,0,0
PER,1,Peru,Amazonas,2001,50,3344,0.0988678390665741,3378949,85.9389191167513,479.25,0.0141693815408659
PER,1,Peru,Amazonas,2002,50,3496,0.103464124495516,3375453,85.8500031664862,479.25,0.0141834043662689
PER,1,Peru,Amazonas,2003,50,4219,0.124990630887173,3371234,85.7426987059118,479.25,0.0141980943002317
PER,1,Peru,Amazonas,2004,50,3608,0.107023125656659,3367626,85.6509341897343,479.25,0.0142158627968275
PER,1,Peru,Amazonas,2005,50,3790,0.112542188473423,3363836,85.5545407539493,479.25,0.0142310933577541
PER,1,Peru,Amazonas,2006,50,4195,0.124708814579545,3359641,85.447846700356,479.25,0.0142471273867097
PER,1,Peru,Amazonas,2007,50,5500,0.163707967607253,3354141,85.3079617671587,479.25,0.0142649169955957
PER,1,Peru,Amazonas,2008,50,3191,0.0951361317249334,3350950,85.2268030722801,479.25,0.0142883080943824
PER,1,Peru,Amazonas,2009,50,5796,0.172965875348782,3345154,85.0793897863143,479.25,0.0143019143824885
PER,1,Peru,Amazonas,2010,50,4344,0.129859492268517,3340810,84.9689061227127,479.25,0.0143266946753423
PER,1,Peru,Amazonas,2011,50,3517,0.105273870708002,3337293,84.879456066339,479.25,0.0143453234395251
PER,1,Peru,Amazonas,2012,50,8091,0.242442003144465,3329202,84.6736726127937,479.25,0.0143604412318607
PER,13,Peru,La Libertad,2000,50,0,0,170138,6.73892326472865,0,0
PER,13,Peru,La Libertad,2001,50,146,0.0858126932254993,169992,6.73314041318078,75.4166666666667,0.0443267621969617
PER,13,Peru,La Libertad,2002,50,97,0.0570615087768836,169895,6.72929838167295,75.4166666666667,0.0443648328548795
PER,13,Peru,La Libertad,2003,50,92,0.0541510933223462,169803,6.72565439302636,75.4166666666667,0.0443901625513798
PER,13,Peru,La Libertad,2004,50,124,0.0730258004864461,169679,6.7207429300679,75.4166666666667,0.0444142133334904
PER,13,Peru,La Libertad,2005,50,197,0.116101580042315,169482,6.71294004133551,75.4166666666667,0.0444466708706833
PER,13,Peru,La Libertad,2006,50,139,0.0820146092210382,169343,6.70743444979336,75.4166666666667,0.044498334139712
PER,13,Peru,La Libertad,2007,50,140,0.0826724458643109,169203,6.70188924967897,75.4166666666667,0.044534859230477
PER,13,Peru,La Libertad,2008,50,113,0.0667836858684539,169090,6.69741348101522,75.4166666666667,0.0445717077514386
PER,13,Peru,La Libertad,2009,50,236,0.139570642852919,168854,6.68806585796524,75.4166666666667,0.0446014942732667
PER,13,Peru,La Libertad,2010,50,224,0.132658983500539,168630,6.67919353778222,75.4166666666667,0.0446638318705311
PER,13,Peru,La Libertad,2011,50,105,0.062266500622665,168525,6.67503463769643,75.4166666666667,0.0447231611615173
PER,13,Peru,La Libertad,2012,50,199,0.118083370419819,168326,6.66715253181955,75.4166666666667,0.0447510260594373
PER,18,Peru,Moquegua,2001,50,0,0,230,0.0146403191844196,0.416666666666667,0.181159420289855
PER,18,Peru,Moquegua,2002,50,0,0,230,0.0146403191844196,0.416666666666667,0.181159420289855
PER,2,Peru,Ancash,2002,50,28,0.0558971492453885,50064,1.3964639315157,37.75,0.0753613351433363
PER,2,Peru,Ancash,2003,50,21,0.0419463087248322,50043,1.39587816644375,37.75,0.0754034835410674
PER,2,Peru,Ancash,2001,50,88,0.175368672777999,50092,1.39724495161162,37.75,0.0752291749701076
PER,2,Peru,Ancash,2004,50,36,0.0719381332054433,50007,1.39487399774899,37.75,0.075435125791819
PER,2,Peru,Ancash,2005,50,51,0.10198572199892,49956,1.39345142543141,37.75,0.0754894314795929
PER,2,Peru,Ancash,2006,50,27,0.0540475618544319,49929,1.39269829891034,37.75,0.0755664985186965
PER,2,Peru,Ancash,2007,50,23,0.0460654128862985,49906,1.39205674668868,37.75,0.0756073624546856
PER,2,Peru,Ancash,2008,50,26,0.0520979441349738,49880,1.39133151374247,37.75,0.0756422073498177
PER,2,Peru,Ancash,2009,50,45,0.0902165196471532,49835,1.39007630287401,37.75,0.0756816359262229
PER,2,Peru,Ancash,2010,50,41,0.0822714959365907,49794,1.38893266630498,37.75,0.0757499749172268
PER,2,Peru,Ancash,2011,50,31,0.0622564967666787,49763,1.38806796548449,37.75,0.0758123468691007
PER,2,Peru,Ancash,2012,50,46,0.0924381568635331,49717,1.38678486104118,37.75,0.0758595743825734
PER,3,Peru,Apurímac,2000,50,0,0,79183,3.75518523629786,0,0
PER,3,Peru,Apurímac,2001,50,71,0.0896657110743468,79112,3.75181812275358,35.4166666666667,0.0447276140922504
PER,3,Peru,Apurímac,2002,50,130,0.164323996359591,78982,3.74565298527813,35.4166666666667,0.0447677554184784
PER,3,Peru,Apurímac,2003,50,144,0.182320022283558,78838,3.7388239099207,35.4166666666667,0.0448414406658057
PER,3,Peru,Apurímac,2004,50,121,0.153479286638423,78717,3.73308558965509,35.4166666666667,0.0449233449182712
PER,3,Peru,Apurímac,2005,50,110,0.13974109785688,78607,3.72786893486817,35.4166666666667,0.0449923989311923
PER,7,Peru,Callao,2001,50,1,0.0904159132007233,1105,1.41060828493011,4.75,0.429475587703436
PER,3,Peru,Apurímac,2006,50,62,0.0788733827776152,78545,3.72492863853372,35.4166666666667,0.0450553597856001
PER,7,Peru,Callao,2003,50,0,0,1105,1.41060828493011,4.75,0.429864253393665
PER,3,Peru,Apurímac,2007,50,103,0.131135018142466,78442,3.72004395268779,35.4166666666667,0.0450909245230972
PER,3,Peru,Apurímac,2008,50,93,0.118558935264272,78349,3.71563350818612,35.4166666666667,0.0451501321570927
PER,3,Peru,Apurímac,2009,50,111,0.141673792900994,78238,3.71036942926477,35.4166666666667,0.0452037252124043
PER,3,Peru,Apurímac,2010,50,85,0.108642858968788,78153,3.70633837783851,35.4166666666667,0.0452678579036615
PER,3,Peru,Apurímac,2011,50,114,0.14586772100879,78039,3.70093202651389,35.4166666666667,0.0453170916876725
PER,3,Peru,Apurímac,2012,50,168,0.215276976896167,77871,3.69296477193022,35.4166666666667,0.0453832912603527
PER,4,Peru,Arequipa,2000,50,0,0,1449,0.0229286337176873,0,0
PER,4,Peru,Arequipa,2001,50,3,0.20703933747412,1446,0.0228811624263463,8.41666666666667,0.580860363469059
PER,4,Peru,Arequipa,2002,50,9,0.622406639004149,1437,0.0227387485523234,8.41666666666667,0.582065467957584
PER,4,Peru,Arequipa,2003,50,5,0.34794711203897,1432,0.0226596297334218,8.41666666666667,0.585710971932266
PER,4,Peru,Arequipa,2004,50,6,0.418994413407821,1426,0.0225646871507399,8.41666666666667,0.587756052141527
PER,4,Peru,Arequipa,2005,50,13,0.91164095371669,1413,0.0223589782215957,8.41666666666667,0.590229079008883
PER,4,Peru,Arequipa,2006,50,0,0,1413,0.0223589782215957,8.41666666666667,0.595659353621137
PER,4,Peru,Arequipa,2007,50,3,0.212314225053079,1410,0.0223115069302547,8.41666666666667,0.595659353621137
PER,4,Peru,Arequipa,2008,50,3,0.212765957446809,1407,0.0222640356389137,8.41666666666667,0.596926713947991
PER,4,Peru,Arequipa,2009,50,3,0.213219616204691,1404,0.0222165643475728,8.41666666666667,0.598199478796494
PER,4,Peru,Arequipa,2010,50,6,0.427350427350427,1398,0.0221216217648908,8.41666666666667,0.599477682811016
PER,4,Peru,Arequipa,2011,50,5,0.357653791130186,1393,0.0220425029459892,8.41666666666667,0.60205054840248
PER,4,Peru,Arequipa,2012,50,2,0.143575017946877,1391,0.0220108554184286,8.41666666666667,0.604211533859775
PER,5,Peru,Ayacucho,2001,50,767,0.2213206523621,345789,7.94961649581804,70,0.0201987557566454
PER,5,Peru,Ayacucho,2002,50,123,0.0355708249828653,345666,7.94678875164751,70,0.020243558933338
PER,5,Peru,Ayacucho,2003,50,685,0.198168173901975,344981,7.93104074549452,70,0.0202507622965522
PER,5,Peru,Ayacucho,2004,50,783,0.226969021482343,344198,7.9130397399211,70,0.0202909725463141
PER,5,Peru,Ayacucho,2005,50,1009,0.293145224550985,343189,7.8898430418067,70,0.0203371315347562
PER,5,Peru,Ayacucho,2006,50,1175,0.342376940985871,342014,7.86283003855158,70,0.0203969241438391
PER,5,Peru,Ayacucho,2007,50,874,0.255545094645248,341140,7.84273696208777,70,0.020466998426965
PER,5,Peru,Ayacucho,2008,50,384,0.112563756815384,340756,7.83390888272609,70,0.0205194348361377
PER,5,Peru,Ayacucho,2009,50,1499,0.439904212985245,339257,7.79944718750955,70,0.0205425583115191
PER,5,Peru,Ayacucho,2010,50,589,0.173614693285621,338668,7.78590620119699,70,0.0206333251782572
PER,5,Peru,Ayacucho,2011,50,763,0.225294388604769,337905,7.76836499142366,70,0.0206692099637403
PER,5,Peru,Ayacucho,2012,50,1855,0.548970864592119,336050,7.72571893096557,70,0.0207158816827215
PER,6,Peru,Cajamarca,2001,50,1898,0.206637213424233,916620,27.8829186323858,429.333333333333,0.0467419618704623
PER,6,Peru,Cajamarca,2002,50,1931,0.210665270231939,914689,27.8241790065003,429.333333333333,0.0468387481544515
PER,6,Peru,Cajamarca,2003,50,1412,0.154369408618667,913277,27.781226985915,429.333333333333,0.0469376294383483
PER,6,Peru,Cajamarca,2004,50,1274,0.139497655147343,912003,27.7424728256984,429.333333333333,0.0470101988042328
PER,6,Peru,Cajamarca,2005,50,2556,0.280262235979487,909447,27.6647211510411,429.333333333333,0.0470758685369821
PER,6,Peru,Cajamarca,2006,50,2243,0.246633393699688,907204,27.5964907104088,429.333333333333,0.0472081752244313
PER,6,Peru,Cajamarca,2007,50,1854,0.204364178288456,905350,27.540093368932,429.333333333333,0.0473248942171037
PER,6,Peru,Cajamarca,2008,50,1989,0.219694040978627,903361,27.4795894249205,429.333333333333,0.0474218074041347
PER,6,Peru,Cajamarca,2009,50,1934,0.214089383978277,901427,27.4207585412009,429.333333333333,0.0475262196766667
PER,6,Peru,Cajamarca,2010,50,2667,0.295864224169012,898760,27.3396303266818,429.333333333333,0.0476281865678899
PER,6,Peru,Cajamarca,2011,50,1508,0.167786728381325,897252,27.2937580554051,429.333333333333,0.0477695194861068
PER,6,Peru,Cajamarca,2012,50,2864,0.319196836563195,894388,27.206637243113,429.333333333333,0.0478498051086354
PER,7,Peru,Callao,2000,50,0,0,1106,1.41188485351376,0,0
PER,7,Peru,Callao,2002,50,0,0,1105,1.41060828493011,4.75,0.429864253393665
PER,7,Peru,Callao,2004,50,1,0.0904977375565611,1104,1.40933171634646,4.75,0.429864253393665
PER,7,Peru,Callao,2005,50,2,0.181159420289855,1102,1.40677857917917,4.75,0.430253623188406
PER,7,Peru,Callao,2006,50,0,0,1102,1.40677857917917,4.75,0.431034482758621
PER,7,Peru,Callao,2007,50,2,0.181488203266788,1100,1.40422544201187,4.75,0.431034482758621
PER,7,Peru,Callao,2008,50,1,0.0909090909090909,1099,1.40294887342822,4.75,0.431818181818182
PER,7,Peru,Callao,2009,50,2,0.181983621474067,1097,1.40039573626093,4.75,0.43221110100091
PER,7,Peru,Callao,2010,50,1,0.0911577028258888,1096,1.39911916767728,4.75,0.432999088422972
PER,7,Peru,Callao,2011,50,1,0.0912408759124088,1095,1.39784259909364,4.75,0.433394160583942
PER,7,Peru,Callao,2012,50,1,0.091324200913242,1094,1.39656603050999,4.75,0.4337899543379
PER,8,Peru,Cusco,2001,50,4274,0.120442068041596,3544320,49.2140965661687,299.166666666667,0.00843056902724478
PER,8,Peru,Cusco,2002,50,1472,0.0415312387143373,3542848,49.1936573422427,299.166666666667,0.00844073522330565
PER,8,Peru,Cusco,2003,50,2902,0.0819115017071012,3539946,49.153362078769,299.166666666667,0.00844424222170036
PER,8,Peru,Cusco,2004,50,2926,0.0826566280954568,3537020,49.1127335670792,299.166666666667,0.00845116469761592
PER,8,Peru,Cusco,2005,50,4050,0.114503169334638,3532970,49.056497930598,299.166666666667,0.00845815592410184
PER,8,Peru,Cusco,2006,50,3092,0.0875184334992938,3529878,49.0135644520795,299.166666666667,0.0084678518828823
PER,8,Peru,Cusco,2007,50,3174,0.0899181218161081,3526704,48.9694923754891,299.166666666667,0.00847526930581359
PER,8,Peru,Cusco,2008,50,2567,0.0727875092437585,3524137,48.9338487016997,299.166666666667,0.00848289696744231
PER,8,Peru,Cusco,2009,50,4457,0.126470679204583,3519680,48.8719617308857,299.166666666667,0.00848907595438732
PER,8,Peru,Cusco,2010,50,3065,0.0870817801618329,3516615,48.8294031566104,299.166666666667,0.0084998257417341
PER,8,Peru,Cusco,2011,50,2682,0.0762665233470255,3513933,48.7921626684518,299.166666666667,0.00850723399253733
PER,8,Peru,Cusco,2012,50,6509,0.185234038326855,3507424,48.701782975154,299.166666666667,0.00851372711621612
PER,9,Peru,Huancavelica,2000,50,0,0,62797,2.84780864714011,0,0
PER,9,Peru,Huancavelica,2001,50,23,0.0366259534691148,62774,2.84676561007011,13.8333333333333,0.0220286531734531
PER,9,Peru,Huancavelica,2002,50,117,0.186382897377895,62657,2.84145972584451,13.8333333333333,0.0220367243338537
PER,9,Peru,Huancavelica,2003,50,48,0.0766075618047465,62609,2.83928295282888,13.8333333333333,0.0220778737145624
PER,9,Peru,Huancavelica,2004,50,67,0.107013368685013,62542,2.83624454049455,13.8333333333333,0.0220948000021296
PER,9,Peru,Huancavelica,2005,50,203,0.324581880975984,62339,2.82703860461594,13.8333333333333,0.0221184697216804
PER,9,Peru,Huancavelica,2006,50,41,0.0657694220311523,62298,2.82517927766508,13.8333333333333,0.0221904960511611
PER,9,Peru,Huancavelica,2007,50,57,0.0914957141481267,62241,2.82259435970902,13.8333333333333,0.0222051002172354
PER,9,Peru,Huancavelica,2008,50,132,0.212078854774184,62109,2.81660823391603,13.8333333333333,0.0222254355382037
PER,9,Peru,Huancavelica,2009,50,98,0.157787116198941,62011,2.81216398900911,13.8333333333333,0.0222726711641362
PER,9,Peru,Huancavelica,2010,50,135,0.21770331070294,61876,2.80604181490264,13.8333333333333,0.0223078701090667
PER,9,Peru,Huancavelica,2011,50,62,0.100200400801603,61814,2.80323014975745,13.8333333333333,0.0223565410390674
PER,9,Peru,Huancavelica,2012,50,208,0.336493351020804,61606,2.7937974666897,13.8333333333333,0.0223789648515439
PER,10,Peru,Huánuco,2001,50,9047,0.411248395940337,2190840,59.2654871134815,1055.08333333333,0.0479607967742586
PER,10,Peru,Huánuco,2002,50,10635,0.485430245933067,2180205,58.9777945136331,1055.08333333333,0.0481588492693822
PER,10,Peru,Huánuco,2003,50,11943,0.547792524097505,2168262,58.6547185644099,1055.08333333333,0.0483937672527736
PER,10,Peru,Huánuco,2004,50,8848,0.408068766597395,2159414,58.4153669778129,1055.08333333333,0.0486603248746385
PER,10,Peru,Huánuco,2005,50,23987,1.11081061806583,2135427,57.7664828788412,1055.08333333333,0.0488597060745801
PER,10,Peru,Huánuco,2006,50,9166,0.429234996092116,2126261,57.5185289183137,1055.08333333333,0.049408541398668
PER,10,Peru,Huánuco,2007,50,10697,0.503089695949839,2115564,57.2291591260637,1055.08333333333,0.0496215343898672
PER,10,Peru,Huánuco,2008,50,17434,0.824082845047467,2098130,56.7575434433409,1055.08333333333,0.049872437483968
PER,10,Peru,Huánuco,2009,50,24585,1.17175770805432,2073545,56.0924825531413,1055.08333333333,0.0502868427282072
PER,10,Peru,Huánuco,2010,50,15756,0.759858117378692,2057789,55.666259271222,1055.08333333333,0.0508830690114434
PER,19,Peru,Pasco,2005,50,7348,0.439413764151778,1664880,69.7674126241604,675,0.040365309036806
PER,10,Peru,Huánuco,2011,50,14953,0.726653704534333,2042836,55.261758336052,1055.08333333333,0.0512726685453821
PER,10,Peru,Huánuco,2012,50,34100,1.66924804536439,2008736,54.3393025151935,1055.08333333333,0.0516479704358712
PER,11,Peru,Ica,2001,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2002,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2003,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2004,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2005,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2006,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2007,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2008,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2009,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2010,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2011,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,11,Peru,Ica,2012,50,0,0,32,0.00151513358033167,5.16666666666667,16.1458333333333
PER,12,Peru,Junín,2000,50,0,0,2365284,53.3140809586997,0,0
PER,12,Peru,Junín,2001,50,5766,0.243776223066659,2359518,53.1841139057759,518.583333333333,0.0219247808437944
PER,12,Peru,Junín,2002,50,2611,0.11065819374974,2356907,53.125261325966,518.583333333333,0.0219783588569078
PER,12,Peru,Junín,2003,50,2406,0.102082941753748,2354501,53.0710294963901,518.583333333333,0.0220027066546679
PER,12,Peru,Junín,2004,50,7580,0.321936580192576,2346921,52.9001744389564,518.583333333333,0.0220251906171768
PER,12,Peru,Junín,2005,50,10117,0.431075438840932,2336804,52.672134779846,518.583333333333,0.0220963267759474
PER,12,Peru,Junín,2006,50,5163,0.220942791950031,2331641,52.5557594946838,518.583333333333,0.0221919909985319
PER,12,Peru,Junín,2007,50,4347,0.186435218800836,2327294,52.4577770494774,518.583333333333,0.0222411311747106
PER,12,Peru,Junín,2008,50,6966,0.299317576550277,2320328,52.3007617025008,518.583333333333,0.0222826739266003
PER,12,Peru,Junín,2009,50,8847,0.381282301467724,2311481,52.1013481545963,518.583333333333,0.0223495701182477
PER,12,Peru,Junín,2010,50,5999,0.259530578014701,2305482,51.9661292245773,518.583333333333,0.0224351112266695
PER,12,Peru,Junín,2011,50,5925,0.256996150913345,2299557,51.8325782726914,518.583333333333,0.0224934887079289
PER,12,Peru,Junín,2012,50,13412,0.583242772412252,2286145,51.530268506161,518.583333333333,0.0225514450536922
PER,14,Peru,Lambayeque,2000,50,0,0,47752,3.35229023790786,0,0
PER,14,Peru,Lambayeque,2001,50,30,0.0628245937342939,47722,3.35018417518511,14,0.0293181437426705
PER,14,Peru,Lambayeque,2002,50,33,0.069150496626294,47689,3.34786750619007,14,0.0293365743263065
PER,14,Peru,Lambayeque,2003,50,36,0.0754891065025478,47653,3.34534023092276,14,0.0293568747509908
PER,14,Peru,Lambayeque,2004,50,21,0.0440685791030995,47632,3.34386598701683,14,0.0293790527353997
PER,14,Peru,Lambayeque,2005,50,110,0.230937185085657,47522,3.33614375703337,14,0.0293920053745381
PER,14,Peru,Lambayeque,2006,50,84,0.176760237363747,47438,3.33024678140964,14,0.0294600395606246
PER,14,Peru,Lambayeque,2007,50,24,0.0505923521227708,47414,3.32856193123144,14,0.0295122054049496
PER,14,Peru,Lambayeque,2008,50,55,0.115999493820391,47359,3.32470081623971,14,0.029527143881554
PER,14,Peru,Lambayeque,2009,50,32,0.0675689942777508,47327,3.32245434933543,14,0.029561434996516
PER,14,Peru,Lambayeque,2010,50,62,0.131003444122805,47265,3.31810181970839,14,0.0295814228664399
PER,14,Peru,Lambayeque,2011,50,38,0.0803977573257167,47227,3.31543414025957,14,0.0296202263831588
PER,14,Peru,Lambayeque,2012,50,157,0.332436953437652,47070,3.30441241201045,14,0.029644059542211
PER,15,Peru,Lima,2000,50,0,0,8685,0.248231085562983,0,0
PER,15,Peru,Lima,2001,50,2,0.023028209556707,8683,0.248173922388415,0.833333333333333,0.00959508731529457
PER,15,Peru,Lima,2002,50,0,0,8683,0.248173922388415,0.833333333333333,0.00959729740105186
PER,15,Peru,Lima,2003,50,1,0.0115167568812622,8682,0.24814534080113,0.833333333333333,0.00959729740105186
PER,15,Peru,Lima,2004,50,2,0.0230361667818475,8680,0.248088177626562,0.833333333333333,0.00959840282576979
PER,15,Peru,Lima,2005,50,1,0.0115207373271889,8679,0.248059596039278,0.833333333333333,0.00960061443932412
PER,15,Peru,Lima,2006,50,1,0.0115220647540039,8678,0.248031014451994,0.833333333333333,0.0096017206283366
PER,15,Peru,Lima,2007,50,3,0.0345701774602443,8675,0.247945269690141,0.833333333333333,0.00960282707229008
PER,15,Peru,Lima,2008,50,1,0.0115273775216138,8674,0.247916688102857,0.833333333333333,0.00960614793467819
PER,15,Peru,Lima,2009,50,1,0.011528706479133,8673,0.247888106515573,0.833333333333333,0.00960725539927753
PER,15,Peru,Lima,2010,50,1,0.0115300357431108,8672,0.247859524928289,0.833333333333333,0.009608363119259
PER,15,Peru,Lima,2011,50,1,0.0115313653136531,8671,0.247830943341005,0.833333333333333,0.00960947109471095
PER,15,Peru,Lima,2012,50,2,0.0230653903817322,8669,0.247773780166436,0.833333333333333,0.00961057932572175
PER,16,Peru,Loreto,2000,50,0,0,36792637,99.0853694334791,0,0
PER,16,Peru,Loreto,2001,50,17272,0.0469441752707206,36775365,99.0388546239846,5968.75,0.0162226752053679
PER,16,Peru,Loreto,2002,50,14737,0.040073021708962,36760628,98.9991667622709,5968.75,0.0162302943832101
PER,16,Peru,Loreto,2003,50,10477,0.0285006012410887,36750151,98.97095140452,5968.75,0.0162368009599836
PER,16,Peru,Loreto,2004,50,23358,0.0635589225198013,36726793,98.9080465341996,5968.75,0.0162414298651453
PER,16,Peru,Loreto,2005,50,30310,0.082528305697696,36696483,98.8264193991963,5968.75,0.0162517593082522
PER,16,Peru,Loreto,2006,50,17143,0.0467156484723618,36679340,98.7802519965119,5968.75,0.0162651826879431
PER,16,Peru,Loreto,2007,50,24305,0.0662634605748086,36655035,98.7147967831745,5968.75,0.0162727846248051
PER,16,Peru,Loreto,2008,50,31926,0.0870985391229336,36623109,98.6288176372782,5968.75,0.0162835746848966
PER,16,Peru,Loreto,2009,50,35984,0.098254902389636,36587125,98.5319099887806,5968.75,0.0162977698043058
PER,16,Peru,Loreto,2010,50,31585,0.0863281823865636,36555540,98.4468491818166,5968.75,0.0163137989115023
PER,16,Peru,Loreto,2011,50,22565,0.0617279897930656,36532975,98.386079920802,5968.75,0.0163278944860341
PER,16,Peru,Loreto,2012,50,50458,0.138116318202939,36482517,98.2501926895912,5968.75,0.0163379795924093
PER,17,Peru,Madre de Dios,2000,50,0,0,8288005,98.4971352301389,0,0
PER,17,Peru,Madre de Dios,2001,50,7222,0.0871379783192698,8280783,98.4113068177969,1094.08333333333,0.0132008044557566
PER,17,Peru,Madre de Dios,2002,50,5805,0.0701020664350219,8274978,98.3423184581119,1094.08333333333,0.0132123174020299
